pair_id	microprotein_gene	microprotein_biotype	microprotein_tier	partner_gene_symbol	partner_uniprot_id	iptm	ptm	binding_mechanism_category	buried_sasa_A2	known_pdb_ppi_overlap_pct	is_active_site_cleft	active_site_min_dist_A	active_site_details	is_binding_site_overlap	binding_site_min_dist_A	partner_domains_contacted	representative_pdb_ids	total_contacts	hbond_count	salt_bridge_count	hydrophobic_count	prodigy_link_density	prodigy_predicted_dg_kcal	microprotein_contact_residues_count	partner_contact_residues_count	microprotein_surface_involvement_pct	mean_interface_pae	aromatic_count	vdw_count	sasa_microprotein_A2	sasa_partner_A2	catalytic_sites_count	binding_sites_count	binding_site_details	known_pdb_interface_residues_count	known_pdb_ppi_overlap_count	partner_plddt	microprotein_plddt
c16riboseqorf117_partner_02_POU1F1	ZFHX3	uORF	2B	POU1F1	P28069	0.1258	0.2629	Shared Physiological Complex Interface	3010.8	30.0	False		None	False		POU-specific (124-198)	5WC9	66	5	2	10	0.081	-9.31	27	30	33.8	23.84	1	35	7478.1	21744.5	0	0	None	32	9	0.55	0.39
c17riboseqorf135_partner_01_SMAD7	SMURF2	uORF	1B	SMAD7	O15105	0.1253	0.6406	Allosteric Regulatory Surface / Novel Epitope	1552.1	10.0	False		None	False	14.95	MH1 (64-207); MH2 (261-426); Disordered (13-55)	2DJY; 2LTX; 2LTY; 2LTZ	32	2	0	5	0.107	-5.65	15	20	51.7	27.06	1	16	3902.0	26155.8	0	4	None	15	2	0.67	0.48
c18riboseqorf19_partner_01_RAB22A	RAB31	uoORF	1B	RAB22A	Q9UL26	0.1252	0.6302	Cofactor / Substrate Pocket Competitor	1993.7	0.0	False		None	True	4.0	Switch-I (32-40); Switch-II (63-79)	None	58	3	1	6	0.11	-9.49	21	25	48.8	20.29	1	32	4747.3	12093.5	0	17	 (res 37);  (res 37)	0	0	0.69	0.31
c17riboseqorf106_partner_01_MAFG	NFE2L1	uORF	1B	MAFG	O15525	0.1252	0.3703	Allosteric Regulatory Surface / Novel Epitope	2910.1	6.9	False		None	False		bZIP (51-114)	7X5E; 7X5F; 7X5G	67	8	1	15	0.075	-8.47	31	29	52.5	23.88	1	36	5234.5	13641.0	0	0	None	32	2	0.66	0.4
c19riboseqorf61_partner_01_UBC	AC006504.5	lncRNA	1B	UBC	P0CG48	0.1255	0.2262	Known Macromolecular Subunit Competitor / Adaptor	3005.3	60.5	False		None	False		Ubiquitin-like 1 (1-76); Ubiquitin-like 2 (77-152); Ubiquitin-like 3 (153-228); Ubiquitin-like 9 (609-684)	11SY; 1CMX; 1F9J; 1FXT; 1GJZ; 1NBF; 1Q5W; 1S1Q; 1TBE; 1XD3	66	5	1	10	0.062	-5.74	28	38	62.2	28.16	1	34	5245.1	40223.7	0	0	None	189	23	0.77	0.24
c19norep64_partner_03_ZNF559	AC008770.4	uORF	1B	ZNF559	Q9BR84	0.125	0.2236	Allosteric Regulatory Surface / Novel Epitope	2715.6	0.0	False		None	False		KRAB (14-89)	None	66	8	0	6	0.124	-9.4	14	38	87.5	26.73	0	36	2197.8	33928.8	0	0	None	0	0	0.48	0.29
c7riboseqorf43_partner_01_MT-ND2	COA1	uoORF	1B	MT-ND2	P03891	0.1249	0.8419	Known Macromolecular Subunit Competitor / Adaptor	438.4	100.0	False		None	False		N/A	5XTC; 5XTD; 9CWT; 9I4I; 9TI4	4	0	0	2	0.333	-10.5	3	4	12.0	25.12	0	2	3150.9	15966.9	0	0	None	168	4	0.81	0.47
c15norep54_partner_02_MLPH	RAB27A	intORF	1B	MLPH	Q9BV36	0.125	0.2282	Peripheral Surface Interaction	529.7	0.0	False		None	False		RabBD (4-124); Disordered (553-600)	None	11	2	0	1	0.229	-12.43	6	8	24.0	28.11	1	3	3737.6	54896.3	0	0	None	0	0	0.51	0.6
c1norep307_partner_01_STK4	RASSF5	uORF	1B	STK4	Q13043	0.1248	0.5881	Allosteric Regulatory Surface / Novel Epitope	861.9	0.0	False	12.98	None	False	23.53	Protein kinase (30-281)	None	18	2	0	0	0.198	-10.73	7	13	26.9	24.56	0	13	3448.0	30775.7	1	2	None	88	0	0.68	0.25
c12riboseqorf47_partner_04_RPAP3	TMEM106C	uoORF	1B	RPAP3	Q9H6T3	0.1249	0.2703	Shared Physiological Complex Interface	1200.4	38.5	False		None	False		Disordered (109-129)	6ZBK	21	1	0	3	0.147	-11.13	11	13	39.3	27.74	0	10	3050.7	45837.8	0	0	None	90	5	0.67	0.5
c9norep168_partner_04_ARRB1	ARRDC1-AS1	lncRNA	1A	ARRB1	P49407	0.1262	0.5991	Cofactor / Substrate Pocket Competitor	7538.5	59.8	False		None	True	2.77	Interaction with SRC (1-163); Interaction with CHRM2 (45-86); Interaction with TRAF6 (318-418); Disordered (353-375); Disordered (397-418)	25GN; 27EM; 6PWC; 6TKO; 6UP7; 7R0C; 7R0J; 7SRS; 8AS2; 8AS3	208	31	2	13	0.03	-2.12	81	87	45.3	26.71	3	98	17791.7	23253.4	0	4	 (res 250);  (res 255);  (res 324)	136	52	0.73	0.3
c11riboseqorf31_partner_04_TCF7L1	NAV2-AS2	lncRNA-ORF	4	TCF7L1	Q9HCS4	0.1247	0.1758	Allosteric Regulatory Surface / Novel Epitope	3873.9	0.0	False		None	False		Disordered (203-234)	None	123	14	0	32	0.076	-15.52	28	58	90.3	28.84	0	54	3456.9	21399.7	0	0	None	0	0	0.38	0.39
c15riboseqorf76_partner_02_CRK	PEAK1	uORF	1B	CRK	P46108	0.1234	0.3389	Shared Physiological Complex Interface	1131.9	35.3	False		None	False		SH2 (13-118); Disordered (61-85)	1JU5	28	2	0	0	0.183	-11.93	9	17	42.9	22.83	2	18	2725.1	19684.4	0	0	None	49	6	0.62	0.33
c15norep107_partner_01_MTHFD2	ST20-MTHFS	uORF	1B	MTHFD2	P13995	0.1246	0.757	Allosteric Regulatory Surface / Novel Epitope	2298.7	10.7	False		None	False	13.55	N/A	5TC4; 6JIB; 6JID; 6KG2; 6S4A; 6S4E; 6S4F; 7EHJ; 7EHM; 7EHN	65	7	1	8	0.089	-3.98	26	28	50.0	25.48	0	33	4246.9	18991.4	0	5	None	39	3	0.82	0.29
c1riboseqorf177_partner_05_PI4K2B	PI4KB	uORF	1B	PI4K2B	Q8TCG2	0.1239	0.629	Cofactor / Substrate Pocket Competitor	4742.5	0.0	False		None	True	2.05	PI3K/PI4K catalytic (120-451); G-loop (126-132); Important for interaction with membranes (161-174); Important for interaction with membranes (264-272); Catalytic loop (301-309); Activation loop (342-362); Important for interaction with membranes (357-366)	None	111	6	4	13	0.049	-4.46	40	57	72.7	26.82	0	59	5667.3	27676.5	0	5	 (res 257);  (res 259);  (res 260);  (res 271);  (res 344)	0	0	0.65	0.24
c13riboseqorf12_partner_01_SLC46A3	SLC46A3	uORF	1B	SLC46A3	Q7Z3Q1	0.1242	0.6118	Allosteric Regulatory Surface / Novel Epitope	2094.9	0.0	False		None	False		N/A	None	40	3	1	3	0.081	-13.97	16	31	20.0	24.41	1	21	11669.9	23524.7	0	0	None	0	0	0.76	0.61
c11norep30_partner_07_EIF4E	EIF4G2	intORF	1B	EIF4E	P06730	0.1231	0.6539	Cofactor / Substrate Pocket Competitor	5171.0	73.1	False		None	True	1.29	Disordered (1-30); EIF4EBP1/2/3 binding (37-40); EIF4EBP1/2/3 binding (73-77); EIF4EBP1/2/3 binding (132-139)	1WKW; 2V8W; 2V8X; 2V8Y; 2W97; 3AM7; 3U7X; 4AZA; 4BEA; 4UED	122	5	5	16	0.04	-6.96	46	67	62.2	24.86	1	74	8209.1	13664.3	0	4	 (res 56);  (res 57);  (res 102);  (res 103);  (res 157);  (res 159);  (res 160);  (res 161);  (res 162)	92	49	0.79	0.37
c1riboseqorf253_partner_03_NCBP3	ZC3H11A	uORF	1B	NCBP3	Q53F19	0.1231	0.2862	Allosteric Regulatory Surface / Novel Epitope	5882.1	10.7	False		None	False		Disordered (15-42); RNA recognition motif (RRM) domain (126-187); Disordered (332-419); Disordered (436-620)	8BY6	125	14	1	30	0.038	-0.2	44	75	100.0	28.5	1	55	4803.3	46846.6	0	0	None	12	8	0.49	0.43
c17norep98_partner_01_UBC	LINC00910	lncRNA	1B	UBC	P0CG48	0.1232	0.2218	Allosteric Regulatory Surface / Novel Epitope	4201.3	22.2	False		None	False		Ubiquitin-like 1 (1-76); Ubiquitin-like 2 (77-152); Ubiquitin-like 4 (229-304); Ubiquitin-like 5 (305-380); Ubiquitin-like 6 (381-456); Ubiquitin-like 7 (457-532)	7EB9; 7YUI; 8Q7R	101	9	3	12	0.048	-11.05	39	54	67.2	28.08	0	43	6594.4	39369.6	0	0	None	189	12	0.76	0.28
c8riboseqorf85_partner_02_OAZ3	AZIN1	uORF	1B	OAZ3	Q9UMX2	0.123	0.469	Allosteric Regulatory Surface / Novel Epitope	5256.1	0.0	False		None	False		N/A	None	143	22	1	13	0.052	-38.33	41	67	75.9	22.45	4	76	5739.3	15285.1	0	0	None	0	0	0.52	0.32
cXriboseqorf58_partner_01_MRGBP	MORF4L2	uORF	1B	MRGBP	Q9NV56	0.123	0.3051	Allosteric Regulatory Surface / Novel Epitope	1090.1	20.0	False		None	False		N/A	2N1D	23	0	0	9	0.17	-9.23	9	15	47.4	23.13	1	9	2129.9	16023.7	0	0	None	25	3	0.55	0.5
c20riboseqorf31_partner_06_UBC	ITCH	uORF	2B	UBC	P0CG48	0.1228	0.2262	Shared Physiological Complex Interface	1136.0	47.1	False		None	False		Ubiquitin-like 6 (381-456); Ubiquitin-like 7 (457-532)	7EB9; 7YUI	27	1	0	6	0.176	-7.86	9	17	56.2	27.81	0	13	2088.2	38360.6	0	0	None	189	8	0.77	0.23
c7riboseqorf43_partner_03_COA3	COA1	uoORF	1B	COA3	Q9Y2R0	0.1227	0.2408	Peripheral Surface Interaction	585.5	0.0	False		None	False		N/A	None	8	2	0	3	0.229	-12.81	7	5	28.0	18.17	0	1	2537.4	10641.7	0	0	None	0	0	0.58	0.51
c19riboseqorf66_partner_01_URI1	URI1	uORF	1B	URI1	O94763	0.1228	0.3186	Allosteric Regulatory Surface / Novel Epitope	1829.1	0.0	False		None	False		N/A	None	32	4	1	7	0.081	-8.97	18	22	34.0	28.22	0	12	8020.7	63169.2	0	0	None	0	0	0.73	0.57
c22riboseqorf6_partner_04_DDX17	DGCR8	uORF	4	DDX17	Q92841	0.1226	0.4815	Cofactor / Substrate Pocket Competitor	1150.3	0.0	False		None	True	2.52	Helicase ATP-binding (202-377); Transactivation domain (547-729); Disordered (659-729)	None	28	4	0	4	0.164	-18.92	9	19	56.2	29.12	0	11	1861.1	40890.1	0	1	 (res 217);  (res 218);  (res 219);  (res 220);  (res 221);  (res 222)	0	0	0.68	0.33
c6norep53_partner_02_PLIN2	BTN3A2	dORF	1A	PLIN2	Q99541	0.1247	0.3394	Allosteric Regulatory Surface / Novel Epitope	1434.8	0.0	False		None	False		N/A	None	43	1	5	4	0.158	-3.33	16	17	7.1	23.88	2	17	12410.6	29108.8	0	0	None	0	0	0.54	0.66
c3riboseqorf49_partner_01_DUSP5	SNRK	uORF	1B	DUSP5	Q16690	0.1223	0.49	Active Site Cleft Occlusion / Proximal Inhibitor	2545.1	27.0	False	5.18	None	False		Rhodanese (19-141); Tyrosine-protein phosphatase (178-319)	2G6Z	67	5	2	4	0.07	-4.5	26	37	66.7	25.69	0	40	4386.3	19674.3	1	0	None	36	10	0.74	0.33
c10norep38_partner_03_WASF1	ABI1	intORF	1B	WASF1	Q92558	0.1226	0.2329	Shared Physiological Complex Interface	1395.1	50.0	False		None	False		Disordered (304-400); Disordered (412-491)	3P8C; 4N78; 7USC; 7USD; 7USE	28	0	0	12	0.117	-17.66	15	16	32.6	27.58	0	9	4644.2	51581.0	0	0	None	130	8	0.56	0.43
c6norep46_partner_05_NXF1	NUP153-AS1	lncRNA-ORF	2B	NXF1	Q9UBU9	0.1229	0.3473	Allosteric Regulatory Surface / Novel Epitope	3887.0	23.2	False		None	False		NTF2 (386-536)	1JKG; 1JN5; 4WYK; 6E5U; 9I8A	104	10	5	13	0.052	-9.53	36	56	37.5	26.01	0	47	8317.8	41279.3	0	0	None	146	13	0.74	0.34
c4riboseqorf75_partner_01_INTS12	GSTCD	uoORF	1B	INTS12	Q96CB8	0.1227	0.2355	Peripheral Surface Interaction	413.8	0.0	False		None	False		N/A	None	4	0	0	3	0.5	-9.52	2	4	1.8	20.27	0	1	15432.9	55081.4	0	0	None	0	0	0.8	0.52
c14norep77_partner_02_CDC42	MAP3K9	uoORF	1A	CDC42	P60953	0.1223	0.5229	Cofactor / Substrate Pocket Competitor	5274.3	93.7	False		None	True	1.84	N/A	1A4R; 1AM4; 1CEE; 1CF4; 1DOA; 1E0A; 1EES; 1GZS; 1KI1; 1KZ7	137	19	3	13	0.043	-3.5	50	63	31.1	23.86	0	70	15480.7	11521.0	0	25	 (res 13);  (res 13);  (res 14);  (res 14);  (res 15);  (res 15);  (res 16);  (res 16);  (res 17);  (res 17);  (res 17);  (res 18);  (res 18);  (res 35);  (res 116);  (res 116);  (res 118);  (res 118);  (res 159);  (res 159);  (res 160);  (res 160)	123	59	0.76	0.32
c17riboseqorf79_partner_03_KRT2	KRT10	dORF	1B	KRT2	P35908	0.1218	0.2401	Allosteric Regulatory Surface / Novel Epitope	1147.6	0.0	False		None	False		IF rod (178-491); Coil 1B (233-324); Coil 2 (349-487)	None	21	1	0	9	0.167	-9.86	9	14	45.0	28.39	1	9	2538.4	49428.5	0	0	None	0	0	0.53	0.38
c18riboseqorf18_partner_01_RALA	RALBP1	uORF	1B	RALA	P11233	0.1213	0.7357	Active Site Cleft Occlusion / Proximal Inhibitor	1134.3	46.2	False		None	False	6.82	N/A	1UAD; 1ZC3; 1ZC4	32	3	0	0	0.176	-7.01	14	13	63.6	20.45	1	18	2635.2	12869.2	0	3	None	56	6	0.79	0.33
c1norep72_partner_03_EIF5A	ADGRB2	uORF	1B	EIF5A	P63241	0.1211	0.6677	Shared Physiological Complex Interface	1071.3	52.9	False		None	False		Interaction with DOHH (20-90)	5DLQ	33	2	2	2	0.176	-6.13	11	17	68.8	18.81	0	16	2230.1	10545.5	0	0	None	43	9	0.79	0.31
c19norep57_partner_03_NFE2L2	KEAP1	uoORF	1B	NFE2L2	Q16236	0.1215	0.2366	Allosteric Regulatory Surface / Novel Epitope	1507.9	5.9	False		None	False		bZIP (497-560); Disordered (571-605); Mediates interaction with CHD6 and is necessary to activate transcription (591-596)	7X5G	36	4	0	7	0.118	-14.15	18	17	72.0	28.44	0	17	2493.6	49275.9	0	0	None	56	1	0.48	0.57
c17norep110_partner_01_SCN4B	nan	mixed	1B	SCN4B	Q8IWT1	0.1213	0.4886	Allosteric Regulatory Surface / Novel Epitope	832.0	18.2	False		None	False		Ig-like C2-type (31-148)	5XAW; 7DTD	14	0	0	2	0.182	-7.69	7	11	7.1	26.24	2	5	14181.7	19174.5	0	0	None	27	2	0.85	0.64
c16norep106_partner_03_DSCC1	CHTF8	intORF	1B	DSCC1	Q9BVC3	0.1209	0.6967	Allosteric Regulatory Surface / Novel Epitope	2094.6	0.0	False		None	False		N/A	None	45	5	0	8	0.086	-16.54	21	25	58.3	27.84	0	23	3639.9	24709.0	0	0	None	0	0	0.79	0.3
c11riboseqorf106_partner_02_PPARG	UCP2	uORF	1B	PPARG	P37231	0.122	0.4749	Cofactor / Substrate Pocket Competitor	7434.0	60.0	False		None	True	4.13	NR LBD (238-503); Interaction with FAM120B (205-280)	1FM6; 1FM9; 1K74; 1KNU; 1NYX; 1PRG; 1RDT; 1WM0; 1ZEO; 1ZGY	200	12	8	24	0.028	-9.58	84	85	58.3	28.44	2	97	12136.1	29046.6	0	4	 (res 315)	159	51	0.65	0.33
c2norep270_partner_04_ADCK1	ENSG00000224090	lncRNA-ORF	4	ADCK1	Q86TW2	0.1214	0.671	Allosteric Regulatory Surface / Novel Epitope	5916.4	0.0	False	10.72	None	False	19.51	Protein kinase (155-467)	None	150	12	0	15	0.046	-14.36	51	64	61.4	26.74	3	83	9144.2	30256.8	1	2	None	0	0	0.74	0.27
c6norep46_partner_07_NUP54	NUP153-AS1	lncRNA-ORF	2B	NUP54	Q7Z3B4	0.1213	0.4041	Allosteric Regulatory Surface / Novel Epitope	4717.0	3.0	False		None	False		9 X 2 AA repeats of F-G (5-445)	4JNU; 4JNV; 4JO7; 4JO9	115	14	3	24	0.04	-6.25	43	67	44.8	25.58	1	51	9105.9	36027.9	0	0	None	43	2	0.69	0.34
c16norep46_partner_01_DDX6	TNRC6A	intORF	1B	DDX6	P26196	0.121	0.4871	Known Macromolecular Subunit Competitor / Adaptor	2452.5	86.7	False		None	False	30.01	Helicase C-terminal (308-468); Gyf binding (286-316); RecA-like domain 2 (307-483)	2WAX; 2WAY; 4CRW; 4CT4; 5ANR; 6F9S; 6S8S	55	4	1	5	0.08	-14.58	23	30	35.4	24.3	2	29	7705.7	28793.9	0	1	None	98	26	0.75	0.34
c12riboseqorf145_partner_03_RAC1	TAOK3	uORF	1B	RAC1	P63000	0.1206	0.6792	Cofactor / Substrate Pocket Competitor	1442.3	50.0	False		None	True	2.08	N/A	1E96; 1FOE; 1HE1; 1HH4; 1I4D; 1I4L; 1I4T; 2H7V; 2NZ8; 2P2L	35	3	3	4	0.145	-14.64	11	22	68.8	20.74	0	16	2097.9	11521.8	0	22	 (res 12);  (res 13);  (res 14);  (res 15);  (res 18);  (res 31);  (res 32);  (res 34);  (res 35);  (res 35);  (res 116);  (res 118);  (res 119);  (res 159);  (res 160)	91	11	0.67	0.26
c2norep136_partner_01_TUBA1A	TTL	intORF	1B	TUBA1A	Q71U36	0.1207	0.8423	Cofactor / Substrate Pocket Competitor	5014.3	49.4	False	5.85	None	True	2.32	Disordered (432-451)	22AJ; 22AK; 5JCO; 6WSL; 7C1M; 7UN1; 8SH7; 9OX7; 9WD7; 9WD9	166	23	3	12	0.051	-33.22	39	83	66.1	26.0	2	95	6862.9	19460.4	1	9	 (res 11);  (res 71);  (res 71);  (res 140);  (res 179);  (res 206);  (res 228)	167	41	0.85	0.22
c13norep17_partner_05_RELA	HMGB1	uORF	2B	RELA	Q04206	0.1207	0.4887	Allosteric Regulatory Surface / Novel Epitope	1712.3	4.5	False		None	False		RHD (19-306)	1NFI	45	8	0	1	0.093	-4.49	22	22	48.9	27.6	0	22	5035.4	33893.8	0	0	None	87	1	0.65	0.39
c8riboseqorf12_partner_03_XRCC1	NEIL2	uoORF	1B	XRCC1	P18887	0.1208	0.291	Allosteric Regulatory Surface / Novel Epitope	2605.6	0.0	False		None	False		BRCT 2 (538-629)	None	68	4	0	12	0.09	-6.59	27	28	42.9	28.61	3	32	4991.0	45661.9	0	0	None	62	0	0.63	0.32
c16norep119_partner_08_SMAD3	ZFHX3-AS1	lncRNA-ORF	4	SMAD3	P84022	0.121	0.4946	Known Macromolecular Subunit Competitor / Adaptor	2160.7	66.7	False		None	False	10.46	MH1 (10-136); MH2 (232-425); Sufficient for interaction with XPO4 (271-324)	1MHD; 1MK2; 1OZJ; 1U7F; 5OD6; 5ODG; 5XOC; 6ZMN	48	4	0	4	0.085	-13.66	21	27	13.6	28.07	0	24	9036.3	26691.1	0	4	None	171	18	0.74	0.36
c7riboseqorf131_partner_01_XRCC6	CYREN	dORF	1B	XRCC6	P12956	0.1205	0.5	Known Macromolecular Subunit Competitor / Adaptor	2895.6	97.1	False	21.42	None	False		Ku (261-468); Disordered (1-28); DNA-binding (277-341); Interaction with XRCC5 (373-482)	1JEQ; 1JEY; 5Y3R; 6ERF; 6ERG; 6ERH; 6ZHA; 6ZHE; 7AXZ; 7K0Y	68	8	0	8	0.074	-11.28	27	34	45.8	28.13	1	33	5330.3	42325.5	1	0	None	403	33	0.73	0.37
c8riboseqorf102_partner_01_WASHC3	WASHC5	uORF	1B	WASHC3	Q9Y3C0	0.1201	0.2471	Peripheral Surface Interaction	483.8	0.0	False		None	False		N/A	None	9	0	0	2	0.375	-13.41	4	6	20.0	20.78	0	7	2599.8	18011.1	0	0	None	0	0	0.58	0.55
c7riboseqorf44_partner_01_MT-ND2	COA1	uORF	1B	MT-ND2	P03891	0.1202	0.7716	Known Macromolecular Subunit Competitor / Adaptor	1656.7	100.0	False		None	False		N/A	5XTC; 5XTD; 9CWT; 9I4I; 9TI4	24	0	0	12	0.094	-12.55	15	17	23.1	25.71	0	9	7159.6	15971.7	0	0	None	168	17	0.79	0.56
c4riboseqorf2_partner_08_HIC1	CTBP1	uORF	1B	HIC1	Q14526	0.1204	0.2569	Allosteric Regulatory Surface / Novel Epitope	1965.0	0.0	False		None	False		BTB (47-110); Disordered (241-421)	None	54	9	0	8	0.159	-15.92	10	34	31.2	29.21	0	24	4211.9	44818.6	0	0	None	0	0	0.53	0.42
c12norep55_partner_02_XKR8	ANO6	uORF	1B	XKR8	Q9H6D3	0.12	0.7474	Allosteric Regulatory Surface / Novel Epitope	1617.2	0.0	False		None	False	34.81	N/A	None	44	5	0	7	0.131	-7.08	14	24	60.9	26.55	0	19	2924.1	20955.4	0	3	None	22	0	0.73	0.28
c12riboseqorf41_partner_01_ACTB	LINC00938	lncRNA-ORF	1B	ACTB	P60709	0.1203	0.7316	Known Macromolecular Subunit Competitor / Adaptor	6953.4	91.1	False		None	False		N/A	3BYH; 3J82; 3LUE; 6ANU; 6LTJ; 6NBW; 7P1H; 7QJ6; 7QJ9; 7VDV	183	18	5	18	0.03	-22.38	67	90	55.8	26.74	4	96	12180.0	17590.4	0	0	None	264	82	0.86	0.26
c5riboseqorf144_partner_04_RRP8	ZFP62	uoORF	1B	RRP8	O43159	0.1201	0.4867	Allosteric Regulatory Surface / Novel Epitope	1831.8	0.0	False		None	False	12.58	Disordered (1-39); Disordered (52-231)	None	31	1	2	6	0.096	-8.36	18	18	46.2	26.51	1	13	4788.0	37121.2	0	6	None	0	0	0.69	0.58
c16norep37_partner_06_MRPS5	ENSG00000260592	lncRNA-ORF	4	MRPS5	P82675	0.1199	0.503	Known Macromolecular Subunit Competitor / Adaptor	2962.5	70.6	False		None	False		N/A	6RW4; 6RW5; 7P2E; 7PNX; 7PNY; 7PNZ; 7PO0; 7PO1; 7PO2; 7PO3	63	4	2	10	0.071	2.95	26	34	42.6	27.42	2	34	7252.3	37670.5	0	0	None	207	24	0.73	0.48
c19riboseqorf51_partner_03_UBC	AC074135.1	lncRNA	1B	UBC	P0CG48	0.1197	0.2245	Allosteric Regulatory Surface / Novel Epitope	1950.0	19.4	False		None	False		Ubiquitin-like 1 (1-76); Ubiquitin-like 3 (153-228); Ubiquitin-like 4 (229-304); Ubiquitin-like 6 (381-456); Ubiquitin-like 7 (457-532)	7EB9; 7YUI	45	4	2	3	0.097	-7.97	15	31	62.5	28.54	1	22	2751.0	41080.4	0	0	None	189	6	0.76	0.25
c14riboseqorf41_partner_01_ELOC	SOCS4	uORF	1B	ELOC	Q15369	0.1194	0.4857	Known Macromolecular Subunit Competitor / Adaptor	2366.7	100.0	False		None	False		N/A	1LM8; 1LQB; 1VCB; 29HO; 2C9W; 2IZV; 2MA9; 3DCG; 3ZKJ; 3ZNG	50	7	0	10	0.087	-12.83	24	24	60.0	19.8	1	23	4493.3	7783.8	0	0	None	105	24	0.59	0.4
c21norep9_partner_03_ACTB	LINC00158	lncRNA	1B	ACTB	P60709	0.1193	0.844	Known Macromolecular Subunit Competitor / Adaptor	2198.3	69.7	False		None	False		N/A	3BYH; 3J82; 3LUE; 6ANU; 6ICT; 6ICV; 6MBJ; 6MBK; 6MBL; 6NBW	62	3	1	5	0.111	-5.25	17	33	81.0	25.74	2	36	2336.6	17136.7	0	0	None	264	23	0.85	0.27
c17norep109_partner_06_TRAF3	MAP3K14-AS1	lncRNA-ORF	4	TRAF3	Q13114	0.1198	0.3323	Known Macromolecular Subunit Competitor / Adaptor	4129.0	67.8	False		None	False		MATH (415-560); Disordered (1-28); (Microbial infection) Interaction with glycoprotein N of Andes and New York hantaviruses (392-415)	1FLK; 1FLL; 1KZZ; 1L0A; 1RF3; 1ZMS; 2GKW; 8T5P; 8ZUK	114	10	1	9	0.054	0.37	36	59	72.0	28.09	0	66	6095.1	41833.9	0	0	None	94	40	0.79	0.34
c18norep12_partner_02_HOMER3	DLGAP1-AS2	lncRNA-ORF	1B	HOMER3	Q9NSC5	0.1199	0.2969	Allosteric Regulatory Surface / Novel Epitope	3605.5	16.2	False		None	False		WH1 (1-113); Required for interaction with NFATC2 (1-80)	3CVF	77	6	3	17	0.056	0.41	37	37	32.7	24.64	1	34	8641.4	26404.3	0	0	None	18	6	0.64	0.34
c7riboseqorf18_partner_09_SUCLG1	SNX13	uORF	1B	SUCLG1	P53597	0.119	0.7398	Cofactor / Substrate Pocket Competitor	3003.2	39.5	False	20.9	None	True	2.21	N/A	6G4Q; 6WCV; 7MSR; 7MSS; 7MST; 8Z02; 8Z03; 9SWJ	82	6	0	7	0.064	-9.27	30	43	57.7	25.49	1	47	6166.6	16573.2	1	4	 (res 66);  (res 90);  (res 145);  (res 207)	67	17	0.82	0.33
c12riboseqorf163_partner_02_RFLNA	ZNF664	uORF	1B	RFLNA	Q6ZTI6	0.1186	0.1736	Allosteric Regulatory Surface / Novel Epitope	3022.7	0.0	False		None	False		Disordered (1-83)	None	95	11	1	7	0.116	-24.84	19	43	73.1	20.13	0	53	3430.1	17838.8	0	0	None	0	0	0.35	0.3
c2riboseqorf55_partner_02_WBP2	WBP1	uORF	1B	WBP2	Q969T9	0.1187	0.4066	Allosteric Regulatory Surface / Novel Epitope	1021.5	0.0	False		None	False		GRAM (1-84)	None	24	3	0	4	0.167	-5.97	12	12	33.3	21.86	0	9	4519.8	21290.2	0	0	None	0	0	0.6	0.41
c2norep270_partner_09_GK2	ENSG00000224090	lncRNA-ORF	4	GK2	Q14410	0.1195	0.7795	Cofactor / Substrate Pocket Competitor	5792.6	0.0	False		None	True	4.39	N/A	None	152	14	3	27	0.041	-7.65	53	70	63.9	28.06	0	79	8436.3	22387.9	0	22	 (res 281);  (res 281)	0	0	0.85	0.27
c17riboseqorf58_partner_03_DNAJC7	KIAA0100	intORF	1B	DNAJC7	Q99615	0.1193	0.649	Peripheral Surface Interaction	718.8	0.0	False		None	False		N/A	None	14	1	3	1	0.2	-7.69	7	10	9.6	26.82	1	5	5367.5	28452.7	0	0	None	0	0	0.84	0.39
c12riboseqorf13_partner_02_CLPX	ENSG00000272173	lncRNA-ORF	2B	CLPX	O76031	0.1192	0.5114	Active Site Cleft Occlusion / Proximal Inhibitor	1577.3	0.0	False		None	False	5.35	ClpX-type ZB (93-146)	None	29	0	1	10	0.138	-8.77	15	14	26.3	27.93	0	13	6142.5	44611.5	0	5	None	111	0	0.61	0.41
c4riboseqorf111_partner_03_DLEU7	GASK1B	uoORF	1B	DLEU7	Q6UYE1	0.1185	0.2682	Allosteric Regulatory Surface / Novel Epitope	1547.3	0.0	False		None	False		N/A	None	35	3	0	7	0.137	-13.68	15	17	65.2	19.97	0	18	2597.8	18099.1	0	0	None	0	0	0.41	0.34
c8norep144_partner_03_ARF4	ASAP1	intORF	1B	ARF4	P18085	0.1184	0.7022	Cofactor / Substrate Pocket Competitor	1358.8	0.0	False		None	True	2.68	N/A	None	37	4	2	2	0.16	-11.43	11	21	22.0	18.79	2	15	5490.8	9044.9	0	3	 (res 128);  (res 129)	0	0	0.76	0.34
c1norep182_partner_03_CD81	IGSF3	uORF	1B	CD81	P60033	0.118	0.4651	Shared Physiological Complex Interface	2446.5	38.2	False		None	False	15.13	N/A	1G8Q; 1IV5; 3X0E; 5DFV; 5DFW; 5M2C; 5M33; 5M3D; 5M3T; 5M4R	58	2	1	9	0.071	-19.55	24	34	68.6	21.78	1	34	3976.4	14809.4	0	1	None	72	13	0.58	0.37
